timestamp,zone_datetime,status,provider,code,zone_name,zone_carbon_intensity_avg,zone_carbon_intensity_unit
1659740430,2022-08-05T22:00:00.000Z,ok,azure,canadacentral,CA-ON,118,gCO2eq/kWh
1659742231,2022-08-05T23:00:00.000Z,ok,azure,canadacentral,CA-ON,125,gCO2eq/kWh
1659744031,2022-08-05T23:00:00.000Z,ok,azure,canadacentral,CA-ON,117,gCO2eq/kWh
1659745831,2022-08-06T00:00:00.000Z,ok,azure,canadacentral,CA-ON,123,gCO2eq/kWh
1659747631,2022-08-06T00:00:00.000Z,ok,azure,canadacentral,CA-ON,121,gCO2eq/kWh
1659749431,2022-08-06T01:00:00.000Z,ok,azure,canadacentral,CA-ON,128,gCO2eq/kWh
1659751231,2022-08-06T01:00:00.000Z,ok,azure,canadacentral,CA-ON,120,gCO2eq/kWh
1659753031,2022-08-06T02:00:00.000Z,ok,azure,canadacentral,CA-ON,127,gCO2eq/kWh
1659754830,2022-08-06T02:00:00.000Z,ok,azure,canadacentral,CA-ON,122,gCO2eq/kWh
1659756631,2022-08-06T03:00:00.000Z,ok,azure,canadacentral,CA-ON,129,gCO2eq/kWh
1659758430,2022-08-06T03:00:00.000Z,ok,azure,canadacentral,CA-ON,101,gCO2eq/kWh
1659760231,2022-08-06T04:00:00.000Z,ok,azure,canadacentral,CA-ON,107,gCO2eq/kWh
1659762031,2022-08-06T04:00:00.000Z,ok,azure,canadacentral,CA-ON,85,gCO2eq/kWh
1659763831,2022-08-06T05:00:00.000Z,ok,azure,canadacentral,CA-ON,89,gCO2eq/kWh
1659765631,2022-08-06T05:00:00.000Z,ok,azure,canadacentral,CA-ON,85,gCO2eq/kWh
1659767431,2022-08-06T05:00:00.000Z,ok,azure,canadacentral,CA-ON,85,gCO2eq/kWh
1659769230,2022-08-06T06:00:00.000Z,ok,azure,canadacentral,CA-ON,36,gCO2eq/kWh
1659771030,2022-08-06T07:00:00.000Z,ok,azure,canadacentral,CA-ON,36,gCO2eq/kWh
1659772831,2022-08-06T07:00:00.000Z,ok,azure,canadacentral,CA-ON,24,gCO2eq/kWh
1659774631,2022-08-06T08:00:00.000Z,ok,azure,canadacentral,CA-ON,23,gCO2eq/kWh
1659776431,2022-08-06T08:00:00.000Z,ok,azure,canadacentral,CA-ON,22,gCO2eq/kWh
1659778231,2022-08-06T09:00:00.000Z,ok,azure,canadacentral,CA-ON,21,gCO2eq/kWh
1659780030,2022-08-06T09:00:00.000Z,ok,azure,canadacentral,CA-ON,22,gCO2eq/kWh
1659781831,2022-08-06T10:00:00.000Z,ok,azure,canadacentral,CA-ON,21,gCO2eq/kWh
1659783630,2022-08-06T11:00:00.000Z,ok,azure,canadacentral,CA-ON,29,gCO2eq/kWh
1659785431,2022-08-06T11:00:00.000Z,ok,azure,canadacentral,CA-ON,29,gCO2eq/kWh
1659787231,2022-08-06T11:00:00.000Z,ok,azure,canadacentral,CA-ON,43,gCO2eq/kWh
1659789030,2022-08-06T12:00:00.000Z,ok,azure,canadacentral,CA-ON,44,gCO2eq/kWh
1659790830,2022-08-06T12:00:00.000Z,ok,azure,canadacentral,CA-ON,66,gCO2eq/kWh
